,COUNTY,AVG_COVID_COUNT,AVG_COVID_PERCENT,COVID_SPREAD_PCT,COVID_AVG_PCT_RANK,COVID_SPREAD_RANK,COVID_LIV_SCORE,2017 % Housing Change,2018 % Housing Change,2019 % Housing Change,2020 % Housing Change,2021 % Housing Change,2022 % Housing Change,HOUSING_PCT_CHNG,Current Housing Value,Housing Score,AVG_OFFENCE_COUNT,Offense Count,OFFENSE_PCT,SAFETY_ISSUE_RANK,SAFETY_LINDEX,LIVABILITY_GRADE
85,Gillespie,96.70833333333331,12.258939620250557,-4.793944491169045,0.5275590551181102,0.4606299212598425,2.5,0.0830228943895627,0.0648328067773798,0.0076437841194084,0.1190205780115575,0.3048574622081946,0.027636553519028,0.7508299364327271,442702.1647726724,4.0,28.0,83.0,0.1310347005146664,0.639763779527559,2,2.83
86,Glasscock,2.125,0.2693692032024035,83.33333333333333,0.0196850393700787,0.9724409448818898,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.001578731331502,0.0413385826771653,5,2.67
87,Goliad,42.083333333333336,5.334566573224069,17.67241379310345,0.3503937007874015,0.7401574803149606,2.0,-0.0423095899087552,0.149034231174629,0.0680360460904549,0.0416684761202092,0.239485951990239,-0.1562965914836725,0.4605048033924028,188475.2916791757,2.0,5.0,9.0,0.014208581983518,0.2125984251968504,4,2.67
88,Gonzales,84.04166666666667,10.653287899200938,-40.55335968379447,0.4921259842519685,0.0629921259842519,4.0,0.017559162830688,0.0886725284194529,0.092185474525116,0.0881941308165407,0.1834291278614104,0.0184372244773644,0.763495585451956,151171.07857169965,4.0,24.0,71.0,0.1120899245366423,0.594488188976378,2,3.33
89,Gray,81.54166666666667,10.336382954256932,-29.23211169284468,0.4881889763779528,0.1692913385826771,3.5,-0.0170043190242404,0.0027275281285959,0.0836113916718557,0.0236865389249011,0.1100491955282704,-0.005774679185566,0.2546368821708722,68418.60569254741,1.0,38.0,113.0,0.1783966404597265,0.6948818897637795,2,2.17
90,Grayson,728.625,92.36194620393,5.947473795783775,0.8740157480314961,0.6496062992125984,1.5,0.0932325925206443,0.0836850321635291,0.0501874903586324,0.1057413395744232,0.2104370803615594,0.1311128216393712,0.936327365651382,312239.95543962304,5.0,159.0,633.0,0.9993369328407692,0.9173228346456692,1,2.5
91,Gregg,363.7916666666667,46.114951238435,0.8973768982972752,0.7913385826771654,0.5433070866141733,1.5,0.0006264912418514,0.114830141264941,0.078484402133321,0.0100162464443351,0.0938774295058482,0.094713010707442,0.5003445659420691,199981.53190850947,2.0,220.0,659.0,1.040383947459821,0.9212598425196852,1,1.5
92,Grimes,232.875,29.51969562153398,15.625,0.7244094488188977,0.7283464566929134,1.0,0.0224203532490452,0.0584866543768185,0.0719270859971158,0.1141617863860383,0.2122145338634801,0.1023383625110081,0.7232969750093114,338201.9749391788,4.0,18.0,53.0,0.0836727605696062,0.5275590551181102,2,2.33
93,Guadalupe,973.0416666666666,123.3446863212888,-8.58196721311475,0.8858267716535433,0.405511811023622,2.0,0.0288722835819978,0.0357403253834581,0.0327642633983751,0.0535484458247986,0.2441625503820965,0.0608143742024721,0.5336484327730838,351283.2082073613,3.0,75.0,223.0,0.3520570869249471,0.7874015748031497,1,2.0
94,Hale,169.5,21.48615526720348,28.925154755205405,0.6338582677165354,0.8188976377952756,1.5,0.029417806628661,0.0193167542047025,0.0719975293068166,0.0920667360108457,0.0870298381235748,0.0360260394091322,0.3941247482664187,104942.22573015944,2.0,37.0,110.0,0.1736604464652205,0.6850393700787402,2,1.83
95,Hall,25.0,3.169049449440041,26.415094339622637,0.2598425196850393,0.8031496062992126,2.5,0.0184375100069062,0.0581762454548658,-0.0669108448958263,0.0339467016357806,0.0317915958693128,0.0451041791891871,0.2366455094833272,54003.33059764126,1.0,8.0,15.0,0.02368096997253,0.2854330708661417,4,2.5
96,Hamilton,49.79166666666666,6.311690153468081,-40.87882822902797,0.3700787401574803,0.0590551181102362,4.0,0.0389683927458678,0.0352191558327242,0.0692500816113466,0.1016033654546633,0.4033996566103773,0.0022223580594563,0.8980481416634909,192112.66851610428,5.0,10.0,20.0,0.0315746266300401,0.3051181102362205,3,4.0
97,Hansford,15.208333333333334,1.927838415076025,13.450292397660824,0.1732283464566929,0.7007874015748031,2.5,0.0459493878953718,0.0112260656802374,-0.0378199893458434,0.053893347493906,0.1513355747213663,-0.0639429292009511,0.2203446775906254,103453.67243690132,1.0,3.0,7.0,0.011051119320514,0.1791338582677165,4,2.5
98,Hardeman,13.625,1.7271319499448223,-28.79581151832461,0.1574803149606299,0.1771653543307086,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0426257459505541,0.3759842519685039,3,2.33
99,Hardin,248.45833333333331,31.49506977835161,-25.541252194265653,0.7322834645669292,0.1929133858267716,2.5,0.0323832432658302,0.0271108512053396,0.1322954168956986,0.0295557650670855,0.1077715093627528,0.004833601455067,0.3940115249671886,206479.66710232745,2.0,38.0,112.0,0.1768179091282245,0.6889763779527559,2,2.17
100,Harris,35288.0,4473.176678873607,12.40291024731084,1.0,0.6929133858267716,1.5,0.0312917031412797,0.0643991453156089,0.0535250911830261,0.0706664490195687,0.1103341599370753,0.121614934658888,0.543395279541361,307342.3694948698,3.0,2037.0,8146.0,12.860345426415332,1.0,1,1.83
101,Harrison,209.08333333333331,26.503816895483546,-35.09694380545514,0.7047244094488189,0.1259842519685039,2.5,-0.0077613101164711,0.0536653730601573,0.0370257794087285,0.0031364920384835,0.1213006635838995,0.0447031457302576,0.3389856440814892,213741.7968141382,1.0,58.0,230.0,0.3631082062454611,0.8011811023622047,1,1.5
102,Hartley,19.916666666666668,2.524676061387233,-46.7948717948718,0.2165354330708661,0.0314960629921259,4.5,0.0711402074933333,0.0392198477333465,0.0589614255785132,0.0926961219449398,0.1500213581903772,-0.0031376972583286,0.493913690257283,158545.60353960653,2.0,5.0,10.0,0.01578731331502,0.2303149606299212,4,3.5
103,Haskell,12.583333333333334,1.5950882228848209,6.849315068493156,0.1417322834645669,0.6535433070866141,3.0,-0.0125692990376688,0.0272643163673091,0.0468863599289762,0.010150437783472,0.2151236600796077,0.0134653661174498,0.367709714292788,77840.09885290053,1.0,11.0,31.0,0.0489406712765621,0.3877952755905511,3,2.33
104,Hays,2319.708333333333,294.050816664459,27.060646845303648,0.937007874015748,0.8070866141732284,1.0,0.0359237109603884,0.0322799517779584,0.0481107860843343,0.1198119148836519,0.2888181401003979,0.0745019151242369,0.7017151731108989,598365.8287493925,4.0,140.0,418.0,0.659909696567838,0.8622047244094488,1,2.0
105,Hemphill,30.08333333333333,3.813422837492849,0.5555555555555536,0.2854330708661417,0.531496062992126,3.0,0.0006358945592863,0.0313148278394081,0.0222037404613482,0.0408807457009882,0.0704852061214737,-0.0759694666098179,0.1151556077951693,135213.85758000848,1.0,4.0,10.0,0.01578731331502,0.2303149606299212,4,2.67
106,Henderson,478.125,60.60807072054079,66.42674715579288,0.8228346456692913,0.9448818897637796,1.0,0.0481852338464321,0.0885071768818025,0.0251435023350051,0.1341999746295401,0.2426393679117535,0.0839696849594845,0.8318963089380134,257392.71734790117,5.0,92.0,274.0,0.4325723848315493,0.8228346456692913,1,2.33
107,Hidalgo,5187.75,657.6094512533028,88.76313287102535,0.9645669291338582,0.9763779527559056,1.0,0.0031288893728398,0.0820486893381138,0.0657724286051137,0.1624621857547031,0.1094637551623197,0.1922803241853412,0.7918051959035821,152412.79428069768,4.0,509.0,2033.0,3.209560796943576,0.984251968503937,1,2.0
108,Hill,159.29166666666666,20.19212674201546,-2.122153209109734,0.6181102362204725,0.4724409448818897,2.5,0.0911437222373592,0.0997358406247374,0.0815503992868138,0.1495748127470126,0.2484298320832921,0.0339574919595897,1.007986334320612,187208.91047777905,5.0,68.0,269.0,0.4246787281740393,0.8188976377952756,1,2.83
109,Hockley,198.04166666666663,25.10415338864752,70.05681818181819,0.6889763779527559,0.952755905511811,1.5,0.0154841385116963,0.0341290390663509,0.0831165448512748,0.0785352128676608,0.1186977098129841,0.0111111245894399,0.4137693088854383,177034.3505178326,2.0,25.0,74.0,0.1168261185311483,0.6141732283464567,2,1.83
110,Hood,283.1666666666667,35.894766763990866,-12.988442487616949,0.7519685039370079,0.3503937007874015,2.0,0.0456632483953072,0.0744640753986796,0.0553388912190044,0.111780294034509,0.2484074448105289,0.070961631618514,0.7952931682518882,385097.97731983056,4.0,64.0,191.0,0.3015376843168829,0.7795275590551181,1,2.33
111,Hopkins,164.91666666666666,20.905162868139467,-19.351894112277503,0.6259842519685039,0.2519685039370078,3.0,0.0250788014402235,0.0937364054279274,0.1002888877330407,0.1507090633951818,0.1810504467588097,0.0332770192766191,0.7916284192384042,209064.6199965058,4.0,76.0,227.0,0.3583720122509551,0.7913385826771654,1,2.67
112,Houston,60.458333333333336,7.663817918562499,-9.580052493438318,0.4094488188976378,0.3976377952755905,3.0,0.0187876513114316,0.0782675907111582,0.0491429763709217,0.0981929006024405,0.3042835707994099,0.0213140721320735,0.7539822521546747,192704.0971284282,4.0,27.0,79.0,0.1247197751886584,0.6240157480314961,2,3.0
113,Howard,74.91666666666667,9.496584850155324,-19.477911646586342,0.468503937007874,0.2480314960629921,3.5,0.0226448867392311,0.1369896707771845,0.0117015397996,0.0817133317102467,0.0068643840599415,-0.0525347421804841,0.2631910110718101,136647.18275254176,1.0,38.0,113.0,0.1783966404597265,0.6948818897637795,2,2.17
114,Hudspeth,23.791666666666668,3.015878726050439,-18.73015873015873,0.2440944881889764,0.2598425196850393,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.011051119320514,0.1791338582677165,4,2.67
115,Hunt,444.4583333333333,56.34041746196152,-17.93821471240826,0.8149606299212598,0.2874015748031496,2.5,0.0897015704472252,0.113683575470552,0.1167416549386511,0.1132735689137645,0.2501144637935121,0.093953081506868,1.083037740454218,249627.58006262517,5.0,99.0,295.0,0.4657257427930914,0.84251968503937,1,2.83
116,Hutchinson,141.16666666666666,17.89456589117143,-7.171314741035861,0.6023622047244095,0.4330708661417323,2.5,-0.0145596803670703,0.0416736566978525,0.0275136745995689,0.0593383399135234,0.1088960414866132,0.0095671185791949,0.2987649150888287,91757.63508144749,1.0,22.0,66.0,0.1041962678791323,0.5826771653543307,2,1.83
117,Irion,10.75,1.3626912632592176,337.5,0.1200787401574803,0.9960629921259844,2.5,0.004259987154954,0.0336808631526106,0.0594279974973254,0.0781104381755628,0.1515266050646405,-0.016018641829144,0.4145134662669633,199877.45780393577,2.0,1.0,3.0,0.004736193994506,0.0826771653543307,5,3.17
118,Jack,45.75,5.799360492475275,-11.015490533562822,0.358267716535433,0.3779527559055118,3.0,0.0733393150109953,0.0318567281290549,0.0514639100019293,0.1033605975422339,0.1583035852027105,0.0388176916786367,0.7365809338217091,121353.34686924468,4.0,6.0,21.0,0.0331533579615421,0.3169291338582677,3,3.33
119,Jackson,78.70833333333333,9.977224016653729,-53.67931835786213,0.4803149606299212,0.0196850393700787,4.0,0.0141632071683388,0.0552193306570459,0.1060489762750331,0.1193420367363045,0.1927727685777297,-0.060708693496176,0.5135171608230332,169395.89804826284,2.0,17.0,51.0,0.0805152979066022,0.5177165354330708,2,2.67
120,Jasper,176.66666666666666,22.394616109376287,4.929917834702757,0.6496062992125984,0.6299212598425197,2.0,0.017485681347809,0.059716580343082,0.0735179112187421,0.0422944530779936,0.2139812096108301,0.0210298809265668,0.4943851237612131,170092.6319382926,2.0,24.0,72.0,0.1136686558681443,0.6043307086614174,2,2.0
121,Jeff Davis,5.041666666666667,0.6390916389704083,-27.142857142857142,0.0669291338582677,0.1811023622047244,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.004736193994506,0.0826771653543307,5,3.17
122,Jefferson,1785.5,226.33351167900773,33.17009467841985,0.9173228346456692,0.8346456692913385,1.0,0.0512753580896355,0.0764341844752049,0.0865376176968514,0.0620087398178291,0.0633232228922803,0.0209958590928772,0.4817768050412416,144879.31281486756,2.0,240.0,719.0,1.1351078273499415,0.9291338582677166,1,1.33
123,Jim Hogg,18.125,2.2975608508440293,-32.04633204633205,0.1968503937007874,0.1535433070866141,4.0,0.1369449638197768,0.0442137782672201,0.0311238656348351,0.1235201340835184,-0.1159520408375394,-0.1046748677301776,0.1756868564353768,57716.85340864144,1.0,1.0,1.0,0.001578731331502,0.0413385826771653,5,3.33
124,Jim Wells,300.4583333333333,38.086692633186885,2.898142937535164,0.7677165354330708,0.5787401574803149,1.5,-0.0115369922575082,0.0598470108805036,0.0205365700956757,0.0473327265427084,0.0482557501999794,-0.0119789549607206,0.2169094611705109,151250.7363762017,1.0,12.0,24.0,0.0378895519560481,0.3622047244094488,3,1.83
125,Johnson,1196.4583333333333,151.66542490111794,-6.983934933118241,0.9015748031496064,0.4409448818897638,2.0,0.061297101238268,0.0802108392871696,0.0720084360983035,0.1167974998643304,0.1929575948162148,0.1242846494009506,0.8420523437378071,306422.4151609319,5.0,257.0,771.0,1.2172018565880458,0.9429133858267716,1,2.67
126,Jones,72.95833333333333,9.248342643282518,-36.04868913857678,0.452755905511811,0.1141732283464567,3.5,0.0086206207902097,0.135990943570147,-0.0051757556273243,0.1029298506844611,0.0794222247372576,0.0399095446573551,0.4896804734566374,104516.7742352655,2.0,15.0,45.0,0.0710429099175902,0.4901574803149606,3,2.83
127,Karnes,175.875,22.294262876810688,-37.27833461835004,0.6456692913385826,0.1023622047244094,3.0,0.0104045284035138,0.0725206232828812,0.1244741086045338,0.0370993019940007,0.1643402004706816,-0.1709863894793556,0.3439882043356055,99790.77239482226,1.0,11.0,22.0,0.0347320892930441,0.328740157480315,3,2.33
128,Kaufman,983.25,124.63871484647682,3.115854708211385,0.8937007874015748,0.5905511811023622,1.5,0.0617322903476544,0.0642263332488743,0.0607167973505573,0.0893652028822936,0.2600027118029852,0.0908476883199687,0.7872770064249847,299481.037926047,4.0,105.0,419.0,0.6614884278993401,0.8661417322834646,1,2.17
129,Kendall,195.125,24.73443095287952,5.66534914361001,0.6850393700787402,0.6456692913385826,2.0,0.0409024727093894,0.0321497086079096,0.0385029276381802,0.1296252088765922,0.1360209534955801,0.1070587867482321,0.5908909405636515,595348.5355844505,3.0,40.0,119.0,0.1878690284487386,0.7145669291338582,1,2.0
130,Kenedy,1.6666666666666667,0.2112699632960027,10.526315789473696,0.0118110236220472,0.6811023622047244,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.004736193994506,0.0826771653543307,5,2.83
131,Kent,1.8333333333333333,0.2323969596256029,-37.03703703703704,0.0157480314960629,0.1062992125984252,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.004736193994506,0.0826771653543307,5,3.17
132,Kerr,132.75,16.827652576526617,-33.7160751565762,0.5866141732283464,0.1338582677165354,3.0,0.0468710936190561,0.0806922255551905,0.082068267867005,0.1296670465501521,0.236523415908345,0.0640515388542122,0.8339403101586899,430875.7730950176,5.0,102.0,304.0,0.4799343247766095,0.8464566929133859,1,3.0
133,Kimble,13.416666666666666,1.7007232045328218,25.17482517482517,0.1535433070866141,0.7992125984251969,2.5,-0.0113552456950263,0.0403748665883939,0.1055139087344609,0.1486915209211594,0.3021807891437277,-0.0408206072783135,0.766391514849628,162583.99781581925,4.0,5.0,15.0,0.02368096997253,0.2854330708661417,4,3.5
134,King,1.1666666666666667,0.1478889743072019,-44.44444444444444,0.0039370078740157,0.0472440944881889,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137795275590551,5,3.33
135,Kinney,18.70833333333333,2.3715053379976303,-29.92424242424242,0.2047244094488189,0.1653543307086614,4.0,-0.0254625262799174,0.097722205881037,-0.0019885377201513,0.0948364348580323,0.1382732844481815,-0.0133943646828452,0.3632788404102117,79105.35407077552,1.0,2.0,5.0,0.00789365665751,0.1318897637795275,4,3.0
136,Kleberg,180.375,22.864691777709893,41.035634743875285,0.655511811023622,0.8661417322834646,1.5,0.0232483377308753,0.0162559145651726,0.1140151385225045,0.0066911081930552,0.0777855568702579,0.0001544853131334,0.2651994466307091,119277.68564445572,1.0,33.0,99.0,0.1562944018186985,0.6732283464566929,2,1.5
137,Knox,8.125,1.0299410710680132,3.125,0.1023622047244094,0.594488188976378,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.01578731331502,0.2303149606299212,4,2.33
138,La Salle,44.208333333333336,5.603935776426472,2.4809160305343525,0.3543307086614173,0.5708661417322834,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137795275590551,5,2.5
139,Lamar,123.20833333333331,15.618132036657,35.61752988047808,0.5708661417322834,0.8503937007874016,1.5,0.0276995513671946,0.0503523165079369,-0.0171382845981814,0.1050872478474534,0.2706009900401577,0.0529579959558963,0.6137370092505616,198137.3133713696,3.0,127.0,381.0,0.6014966373022639,0.8543307086614174,1,1.83
140,Lamb,66.16666666666667,8.387417542851308,15.468113975576658,0.4330708661417323,0.7165354330708661,2.0,0.0466825317835023,0.0837335533090372,0.0806088664595719,0.165669172078979,0.1478161922477548,0.0185496018921686,0.7940626244768186,67706.01070698934,4.0,15.0,45.0,0.0710429099175902,0.4901574803149606,3,3.0
141,Lampasas,164.25,20.820654882821067,-11.657907310081228,0.6220472440944882,0.3700787401574803,2.5,0.0590940443144384,0.1351377934410078,0.0625081140787712,0.0920631150817879,0.2496755921831666,0.1485551297616584,1.013303614119207,298583.6447123882,5.0,28.0,83.0,0.1310347005146664,0.639763779527559,2,3.17
142,Lavaca,59.75,7.574028184161698,-36.3013698630137,0.405511811023622,0.1102362204724409,3.5,0.0331333897553008,0.0670247645274002,0.0848473166843584,0.0574633741277638,0.2137230476032765,0.0365150024204392,0.6339688787542652,264538.8787904528,3.0,13.0,38.0,0.0599917905970761,0.452755905511811,3,3.17
143,Lee,71.45833333333333,9.058199676316116,-17.553191489361698,0.4488188976377952,0.2952755905511811,3.5,0.0693225150631434,0.0730437570437277,0.0678308718916178,0.1058888631863046,0.2253185951063178,0.0507046774366866,0.8124665366344643,307665.57928812434,4.0,27.0,80.0,0.1262985065201604,0.6299212598425197,2,3.17
144,Leon,73.66666666666667,9.33813237768332,-14.480587618048268,0.4566929133858268,0.3307086614173228,3.0,-0.0026472564059598,0.0578130121200333,0.1127155517773857,0.0977032395549522,0.2634791399500333,-0.008562444837746,0.7115406710000827,197137.79602447792,4.0,16.0,47.0,0.0742003725805942,0.5039370078740157,2,3.0
145,Liberty,539.9583333333334,68.44618635882249,-21.99175824175824,0.84251968503937,0.2362204724409448,2.5,0.0724791563317068,0.0271946610644587,0.084667652477806,0.077035135628742,0.1396504469534886,0.0550692152463883,0.5898036163463413,222541.3045032677,3.0,87.0,260.0,0.4104701461905213,0.8110236220472441,1,2.17
146,Limestone,106.41666666666669,13.489587156449776,0.3137254901960817,0.5551181102362205,0.5236220472440944,2.0,0.0262111447731049,0.0620892923332941,0.0375777326860097,0.092380154125698,0.259508479476179,0.0775580160798019,0.7458742825069394,187040.17380908583,4.0,39.0,117.0,0.1847115657857345,0.7086614173228346,1,2.33
147,Lipscomb,13.333333333333334,1.6901597063680218,-28.877005347593588,0.1496062992125984,0.1732283464566929,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.011051119320514,0.1791338582677165,4,2.67
148,Live Oak,38.41666666666666,4.869772653972863,-22.69230769230769,0.328740157480315,0.2244094488188976,3.5,-0.0166071285518834,-0.0236075629238709,0.0675013616486952,0.0616488697052683,0.1342645773053059,-0.0760349939098737,0.2071461124393761,140802.01727507473,1.0,16.0,31.0,0.0489406712765621,0.3877952755905511,3,2.5
149,Llano,102.0,12.929721753715368,-11.402157164869031,0.5511811023622047,0.374015748031496,2.5,0.0618686042516705,0.1062674417962149,0.0542274755252562,0.1259686561505791,0.332196947462097,0.1397667661075731,1.1371744605907963,418864.5766966229,5.0,14.0,40.0,0.0631492532600802,0.4724409448818897,3,3.5
150,Loving,4.458333333333333,0.5651471518168073,309.5238095238095,0.0511811023622047,0.9921259842519684,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137795275590551,5,2.67
151,Lubbock,1855.6666666666667,235.22797713376943,58.17971014492753,0.9212598425196852,0.9173228346456692,1.0,0.0808165998831889,0.051904243230386,-0.0147554085551074,0.1069082277386183,0.1002328521852344,0.1347356928725405,0.5630291346067962,193460.02014558043,3.0,208.0,623.0,0.9835496195257492,0.9094488188976378,1,1.67
152,Lynn,35.083333333333336,4.447232727380858,92.36111111111111,0.3110236220472441,0.9803149606299212,2.0,-0.0077422001702578,0.0575114634387464,0.0174688654931913,0.1409738095782962,0.1061407071492218,-0.0645338956834813,0.3590213737988385,102977.67950473056,1.0,4.0,11.0,0.017366044646522,0.2460629921259842,4,2.33
153,Madison,62.79166666666666,7.959595867176902,-9.962168978562424,0.4173228346456692,0.389763779527559,3.0,0.0239374262414444,0.0483239948312792,0.0642946470283819,0.1099732175713435,0.255225750937506,0.0825667290771758,0.756187613460883,263784.38412391813,4.0,11.0,32.0,0.0505194026080641,0.4015748031496063,3,3.33
154,Marion,33.083333333333336,4.193708771425654,-44.921875,0.3031496062992126,0.0433070866141732,4.0,-0.0303603418926887,0.0912990710856711,-0.0257726237912204,0.0760650810618623,0.1565213274047744,0.0376747942967195,0.3535874190502665,135780.87164512047,1.0,11.0,32.0,0.0505194026080641,0.4015748031496063,3,2.67
155,Martin,23.83333333333333,3.021160475132839,64.81481481481481,0.2480314960629921,0.9409448818897638,2.5,0.0415316440927954,0.1482498496497896,0.1960591130135389,0.0295471026861577,0.0545072697316015,-0.0643728790330805,0.5583638303570712,185612.29677070424,3.0,8.0,8.0,0.012629850652016,0.1988188976377952,4,3.17
156,Mason,9.333333333333334,1.1831117944576153,-45.51724137931035,0.1141732283464567,0.0393700787401574,4.5,0.0654614708129503,0.0660756707585099,0.0712490215145123,0.122881856079424,0.2943471023624114,0.0183570457435749,0.9444885201832404,255154.68858015665,5.0,12.0,12.0,0.018944775978024,0.2519685039370078,4,4.5
157,Matagorda,267.5833333333333,33.91939260717323,-24.34354485776805,0.7480314960629921,0.2125984251968504,2.5,0.0272531082936828,0.0685335162729448,-0.0226842735192647,0.0591227782218257,0.1094205716353873,0.0250290984330151,0.3128018985278674,182900.42397870225,1.0,44.0,132.0,0.2083925357582646,0.7401574803149606,1,1.5
158,Maverick,733.5416666666666,92.9851925956532,32.71645736946465,0.8779527559055118,0.8307086614173228,1.0,0.008768348296209,-0.0249098662350873,-0.0043126283507993,0.0794329495886401,0.1166523682936872,0.0328225354258934,0.243590376820003,157944.24438317431,1.0,12.0,23.0,0.0363108206245461,0.3444881889763779,3,1.67
159,McCulloch,20.20833333333333,2.561648304964033,16.51785714285714,0.2204724409448819,0.7322834645669292,2.5,0.0178377424896794,0.1008170751778992,-0.0182977356646812,0.0477299351366821,0.1409224514330697,0.1196747630801162,0.5164354297860387,100721.2762988842,2.0,20.0,59.0,0.0931451485586182,0.5590551181102362,2,2.17
160,McLennan,1561.7916666666667,197.97580085560176,30.593663488157485,0.9133858267716536,0.8267716535433071,1.0,0.0762233549665866,0.0725925250007379,0.0622191437912364,0.1339926642771245,0.1959383464766879,0.1281947575555079,0.8876324592561007,263960.488696615,5.0,326.0,976.0,1.5408417795459568,0.9606299212598424,1,2.33
161,McMullen,4.0,0.5070479119104065,-7.9999999999999964,0.0433070866141732,0.4133858267716535,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.003157462663004,0.0649606299212598,5,3.0
162,Medina,252.875,32.054935181086016,5.172413793103448,0.7362204724409449,0.6377952755905512,1.5,0.0423084692961692,0.0791925271698171,0.0785720090403151,0.0903905660223424,0.2080426302462944,0.0309685509804252,0.6689017751149899,323346.49382509623,4.0,17.0,34.0,0.0536768652710681,0.421259842519685,3,2.83
163,Menard,6.291666666666667,0.7975441114424103,55.93220338983051,0.0826771653543307,0.9133858267716536,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.006314925326008,0.108267716535433,4,2.33
164,Midland,653.625,82.85479785560986,35.43448896893291,0.8622047244094488,0.8464566929133859,1.0,0.0456037677716864,0.1274628498196925,0.1134651820140066,0.0015880860843515,-0.0061976537797745,0.0172614096956743,0.3272479618522269,276226.711250334,1.0,198.0,592.0,0.9346089482491868,0.8937007874015748,1,1.0
165,Milam,117.20833333333331,14.857560168791393,-18.281653746770026,0.5669291338582677,0.2755905511811024,3.0,0.0338620671966523,0.1391821880862617,0.0868846599924291,0.0606744836239505,0.2262508541146149,0.0723603773798295,0.8199788701494773,234084.99316968332,5.0,45.0,135.0,0.2131287297527707,0.7440944881889764,1,3.0
166,Mills,32.541666666666664,4.125046033354453,-33.119658119658126,0.2952755905511811,0.1417322834645669,4.0,-0.0008890993020998,0.0307084724989686,0.0679326534419959,0.1258004355076767,0.3993992748174608,-0.228389873158404,0.6719612455931447,143589.05235803817,4.0,6.0,18.0,0.028417163967036,0.2992125984251969,4,4.0
167,Mitchell,38.75,4.912026646632064,-16.205533596837938,0.3385826771653543,0.3188976377952756,3.0,-0.0385971292688029,0.0195821503653102,0.0591560868006533,0.0724355847931466,0.1088732563202816,-0.0254109636631179,0.2313016621123992,74754.74101407606,1.0,11.0,32.0,0.0505194026080641,0.4015748031496063,3,2.33
168,Montague,129.875,16.463211889841013,1.4867485455720697,0.5787401574803149,0.5511811023622047,2.0,0.0423871719043929,0.0622828107289435,0.1111786469770758,0.1327505545010692,0.2520365915958215,0.0813008163931763,0.9795374430492186,251796.35606501787,5.0,12.0,36.0,0.0568343279340721,0.437007874015748,3,3.33
